Year,County,Category,PerUnit,Species,AvgPrice,MinPrice,MaxPrice,NumReports
2019,cumberland,pulpwood,ton,Spruce & Fir,4,1,5,14
2019,cumberland,pulpwood,ton,White Pine,3,0.8,8,202
2019,cumberland,sawlogs,MBF,Ash,251,70,375,122
2019,cumberland,sawlogs,MBF,Aspen/Poplar,99,16,200,14
2019,cumberland,sawlogs,MBF,Beech,40,10,100,7
2019,cumberland,sawlogs,MBF,Hemlock,61,25,112,185
2019,cumberland,sawlogs,MBF,Red Oak,275,75,525,257
2019,cumberland,sawlogs,MBF,Red Pine,75,20,143,31
2019,cumberland,sawlogs,MBF,Red/White Maple,164,40,335,82
2019,cumberland,sawlogs,MBF,Spruce & Fir,107,50,185,99
2019,cumberland,sawlogs,MBF,Sugar Maple,248,60,490,99
2019,cumberland,sawlogs,MBF,White Birch,139,50,325,107
2019,cumberland,sawlogs,MBF,White Oak,119,40,370,55
2019,cumberland,sawlogs,MBF,White Pine,188,46,300,354
2019,cumberland,sawlogs,MBF,Yellow Birch,136,56,375,89
2019,cumberland,veneer,MBF,Ash,489,420,700,8
2019,cumberland,veneer,MBF,Red Oak,711,242,1150,160
2019,cumberland,veneer,MBF,Sugar Maple,637,280,1200,12
2019,cumberland,veneer,MBF,White Birch,604,400,813,14
2019,cumberland,veneer,MBF,White Oak,602,550,743,4
2019,cumberland,veneer,MBF,Yellow Birch,697,450,913,13
2019,franklin,boltwood,MBF,Red/White Maple,169,120,185,5
2019,franklin,boltwood,MBF,Sugar Maple,150,130,218,7
2019,franklin,boltwood,MBF,White Birch,177,65,230,20
2019,franklin,boltwood,MBF,Yellow Birch,202,120,275,7
2019,franklin,pulpwood,ton,Aspen/Poplar,13,6,19,41
2019,franklin,pulpwood,ton,Hemlock,6,3,9,21
2019,franklin,pulpwood,ton,Mixed Hardwood,9,5,17,90
2019,franklin,pulpwood,ton,Spruce & Fir,6,3,11,46
2019,franklin,pulpwood,ton,White Pine,5,1,8,24
2019,franklin,sawlogs,MBF,Ash,195,73,270,47
2019,franklin,sawlogs,MBF,Aspen/Poplar,96,50,155,13
2019,franklin,sawlogs,MBF,Beech,152,50,192,7
2019,franklin,sawlogs,MBF,Hemlock,48,40,100,15
2019,franklin,sawlogs,MBF,Red Oak,233,159,395,24
2019,franklin,sawlogs,MBF,Red/White Maple,145,66,270,40
2019,franklin,sawlogs,MBF,Spruce & Fir,125,50,195,56
2019,franklin,sawlogs,MBF,Sugar Maple,228,100,461,45
2019,franklin,sawlogs,MBF,White Birch,164,100,316,49
2019,franklin,sawlogs,MBF,White Pine,148,50,290,47
2019,franklin,sawlogs,MBF,Yellow Birch,170,113,325,42
2019,franklin,veneer,MBF,Ash,558,350,600,9
2019,franklin,veneer,MBF,Red Oak,436,300,592,14
2019,franklin,veneer,MBF,Sugar Maple,691,255,1200,23
2019,franklin,veneer,MBF,White Birch,430,300,544,21
2019,franklin,veneer,MBF,Yellow Birch,522,300,749,19
2019,hancock,boltwood,MBF,White Birch,152,100,214,13
2019,hancock,pulpwood,ton,Aspen/Poplar,6,4,10,5
2019,hancock,pulpwood,ton,Hemlock,4,2,6,8
2019,hancock,pulpwood,ton,Mixed Hardwood,9,3,16,32
2019,hancock,pulpwood,ton,Spruce & Fir,5,1,12,30
2019,hancock,pulpwood,ton,White Pine,3,2,5,7
2019,hancock,sawlogs,MBF,Ash,125,100,132,4
2019,hancock,sawlogs,MBF,Cedar,92,37,175,6
2019,hancock,sawlogs,MBF,Hemlock,68,40,101,10
2019,hancock,sawlogs,MBF,Red Oak,183,125,207,5
2019,hancock,sawlogs,MBF,Red/White Maple,125,46,217,13
2019,hancock,sawlogs,MBF,Spruce & Fir,121,55,182,23
2019,hancock,sawlogs,MBF,Sugar Maple,206,75,299,8
2019,hancock,sawlogs,MBF,White Birch,245,63,325,9
2019,hancock,sawlogs,MBF,White Pine,195,68,266,23
2019,hancock,sawlogs,MBF,Yellow Birch,165,126,222,8
2019,hancock,veneer,MBF,White Birch,500,475,1008,5
2019,hancock,veneer,MBF,Yellow Birch,561,475,1008,5
2019,kennebec,boltwood,MBF,White Birch,166,35,225,24
2019,kennebec,pulpwood,ton,Aspen/Poplar,10,5,14,20
2019,kennebec,pulpwood,ton,Hemlock,5,1,8,46
2019,kennebec,pulpwood,ton,Mixed Hardwood,7,2,17,220
2019,kennebec,pulpwood,ton,Spruce & Fir,6,1,13,50
2019,kennebec,pulpwood,ton,White Pine,3,1,8,99
2019,kennebec,sawlogs,MBF,Ash,189,100,366,85
2019,kennebec,sawlogs,MBF,Aspen/Poplar,82,75,160,23
2019,kennebec,sawlogs,MBF,Hemlock,59,25,114,90
2019,kennebec,sawlogs,MBF,Red Oak,231,75,443,119
2019,kennebec,sawlogs,MBF,Red Pine,46,40,100,5
2019,kennebec,sawlogs,MBF,Red/White Maple,157,48,305,80
2019,kennebec,sawlogs,MBF,Spruce & Fir,111,50,200,129
2019,kennebec,sawlogs,MBF,Sugar Maple,206,100,442,47
2019,kennebec,sawlogs,MBF,White Birch,157,50,366,85
2019,kennebec,sawlogs,MBF,White Oak,264,60,325,5
2019,kennebec,sawlogs,MBF,White Pine,157,50,300,232
2019,kennebec,sawlogs,MBF,Yellow Birch,159,90,275,42
2019,kennebec,veneer,MBF,Ash,352,298,470,5
2019,kennebec,veneer,MBF,Red Oak,539,245,1150,68
2019,kennebec,veneer,MBF,Red/White Maple,487,400,540,4
2019,kennebec,veneer,MBF,Sugar Maple,439,255,1080,17
2019,kennebec,veneer,MBF,White Birch,504,300,795,11
2019,kennebec,veneer,MBF,Yellow Birch,445,345,720,7
2019,knox,boltwood,MBF,White Birch,166,35,225,24
2019,knox,pulpwood,ton,Aspen/Poplar,10,5,14,20
2019,knox,pulpwood,ton,Hemlock,5,1,8,46
2019,knox,pulpwood,ton,Mixed Hardwood,7,2,17,220
2019,knox,pulpwood,ton,Spruce & Fir,6,1,13,50
2019,knox,pulpwood,ton,White Pine,3,1,8,99
2019,knox,sawlogs,MBF,Ash,189,100,366,85
2019,knox,sawlogs,MBF,Aspen/Poplar,82,75,160,23
2019,knox,sawlogs,MBF,Hemlock,59,25,114,90
2019,knox,sawlogs,MBF,Red Oak,231,75,443,119
2019,knox,sawlogs,MBF,Red Pine,46,40,100,5
2019,knox,sawlogs,MBF,Red/White Maple,157,48,305,80
2019,knox,sawlogs,MBF,Spruce & Fir,111,50,200,129
2019,knox,sawlogs,MBF,Sugar Maple,206,100,442,47
2019,knox,sawlogs,MBF,White Birch,157,50,366,85
2019,knox,sawlogs,MBF,White Oak,264,60,325,5
2019,knox,sawlogs,MBF,White Pine,157,50,300,232
2019,knox,sawlogs,MBF,Yellow Birch,159,90,275,42
2019,knox,veneer,MBF,Ash,352,298,470,5
2019,knox,veneer,MBF,Red Oak,539,245,1150,68
2019,knox,veneer,MBF,Red/White Maple,487,400,540,4
2019,knox,veneer,MBF,Sugar Maple,439,255,1080,17
2019,knox,veneer,MBF,White Birch,504,300,795,11
2019,knox,veneer,MBF,Yellow Birch,445,345,720,7
2019,lincoln,boltwood,MBF,White Birch,166,35,225,24
2019,lincoln,pulpwood,ton,Aspen/Poplar,10,5,14,20
2019,lincoln,pulpwood,ton,Hemlock,5,1,8,46
2019,lincoln,pulpwood,ton,Mixed Hardwood,7,2,17,220
2019,lincoln,pulpwood,ton,Spruce & Fir,6,1,13,50
2019,lincoln,pulpwood,ton,White Pine,3,1,8,99
2019,lincoln,sawlogs,MBF,Ash,189,100,366,85
2019,lincoln,sawlogs,MBF,Aspen/Poplar,82,75,160,23
2019,lincoln,sawlogs,MBF,Hemlock,59,25,114,90
2019,lincoln,sawlogs,MBF,Red Oak,231,75,443,119
2019,lincoln,sawlogs,MBF,Red Pine,46,40,100,5
2019,lincoln,sawlogs,MBF,Red/White Maple,157,48,305,80
2019,lincoln,sawlogs,MBF,Spruce & Fir,111,50,200,129
2019,lincoln,sawlogs,MBF,Sugar Maple,206,100,442,47
2019,lincoln,sawlogs,MBF,White Birch,157,50,366,85
2019,lincoln,sawlogs,MBF,White Oak,264,60,325,5
2019,lincoln,sawlogs,MBF,White Pine,157,50,300,232
2019,lincoln,sawlogs,MBF,Yellow Birch,159,90,275,42
2019,lincoln,veneer,MBF,Ash,352,298,470,5
2019,lincoln,veneer,MBF,Red Oak,539,245,1150,68
2019,lincoln,veneer,MBF,Red/White Maple,487,400,540,4
2019,lincoln,veneer,MBF,Sugar Maple,439,255,1080,17
2019,lincoln,veneer,MBF,White Birch,504,300,795,11
2019,lincoln,veneer,MBF,Yellow Birch,445,345,720,7
2019,oxford,boltwood,MBF,White Birch,77,37,141,18
2019,oxford,pulpwood,ton,Aspen/Poplar,13,8,18,41
2019,oxford,pulpwood,ton,Hemlock,5,2,8,66
2019,oxford,pulpwood,ton,Mixed Hardwood,8,3,16,147
2019,oxford,pulpwood,ton,Spruce & Fir,6,2,9,26
2019,oxford,pulpwood,ton,White Pine,4,2,8,74
2019,oxford,sawlogs,MBF,Ash,188,59,355,64
2019,oxford,sawlogs,MBF,Aspen/Poplar,150,60,190,7
2019,oxford,sawlogs,MBF,Beech,139,10,185,10
2019,oxford,sawlogs,MBF,Hemlock,70,30,112,71
2019,oxford,sawlogs,MBF,Red Oak,280,126,447,85
2019,oxford,sawlogs,MBF,Red Pine,50,20,100,17
2019,oxford,sawlogs,MBF,Red/White Maple,159,40,321,60
2019,oxford,sawlogs,MBF,Spruce & Fir,147,60,205,78
2019,oxford,sawlogs,MBF,Sugar Maple,235,60,475,58
2019,oxford,sawlogs,MBF,White Birch,133,50,275,69
2019,oxford,sawlogs,MBF,White Oak,120,50,245,11
2019,oxford,sawlogs,MBF,White Pine,185,50,311,152
2019,oxford,sawlogs,MBF,Yellow Birch,178,60,300,49
2019,oxford,veneer,MBF,Ash,403,300,496,5
2019,oxford,veneer,MBF,Red Oak,558,300,1128,54
2019,oxford,veneer,MBF,Sugar Maple,617,300,1200,19
2019,oxford,veneer,MBF,White Birch,448,250,805,21
2019,oxford,veneer,MBF,Yellow Birch,518,350,826,17
2019,penobscot,boltwood,MBF,White Birch,190,50,297,52
2019,penobscot,pulpwood,ton,Aspen/Poplar,13,5,19,33
2019,penobscot,pulpwood,ton,Cedar,17,2,20,27
2019,penobscot,pulpwood,ton,Hemlock,5,1,9,69
2019,penobscot,pulpwood,ton,Mixed Hardwood,11,2,19,153
2019,penobscot,pulpwood,ton,Spruce & Fir,7,1,14,124
2019,penobscot,pulpwood,ton,White Pine,4,1,8,43
2019,penobscot,sawlogs,MBF,Ash,195,60,289,67
2019,penobscot,sawlogs,MBF,Aspen/Poplar,127,50,171,5
2019,penobscot,sawlogs,MBF,Beech,71,19,90,8
2019,penobscot,sawlogs,MBF,Cedar,107,40,155,25
2019,penobscot,sawlogs,MBF,Hemlock,78,25,123,52
2019,penobscot,sawlogs,MBF,Red Oak,220,128,325,21
2019,penobscot,sawlogs,MBF,Red Pine,76,58,150,8
2019,penobscot,sawlogs,MBF,Red/White Maple,157,40,342,62
2019,penobscot,sawlogs,MBF,Spruce & Fir,135,60,245,31
2019,penobscot,sawlogs,MBF,Sugar Maple,261,104,327,60
2019,penobscot,sawlogs,MBF,White Birch,167,50,320,46
2019,penobscot,sawlogs,MBF,White Pine,173,50,267,103
2019,penobscot,sawlogs,MBF,Yellow Birch,215,60,375,61
2019,penobscot,veneer,MBF,Red Oak,532,450,701,7
2019,penobscot,veneer,MBF,Red/White Maple,497,400,909,7
2019,penobscot,veneer,MBF,Sugar Maple,767,280,1268,30
2019,penobscot,veneer,MBF,White Birch,611,320,943,17
2019,penobscot,veneer,MBF,Yellow Birch,809,280,1185,29
2019,piscataquis,boltwood,MBF,White Birch,131,35,289,37
2019,piscataquis,boltwood,MBF,Yellow Birch,132,75,150,8
2019,piscataquis,pulpwood,ton,Aspen/Poplar,10,6,20,25
2019,piscataquis,pulpwood,ton,Cedar,10,0.5,15,6
2019,piscataquis,pulpwood,ton,Hemlock,2,1,8,22
2019,piscataquis,pulpwood,ton,Mixed Hardwood,10,2,19,79
2019,piscataquis,pulpwood,ton,Spruce & Fir,7,1,14,67
2019,piscataquis,pulpwood,ton,White Pine,3,0.9,8,25
2019,piscataquis,sawlogs,MBF,Ash,187,62,261,38
2019,piscataquis,sawlogs,MBF,Cedar,107,35,158,18
2019,piscataquis,sawlogs,MBF,Hemlock,66,40,115,16
2019,piscataquis,sawlogs,MBF,Red Oak,232,140,345,13
2019,piscataquis,sawlogs,MBF,Red/White Maple,165,56,236,37
2019,piscataquis,sawlogs,MBF,Spruce & Fir,114,63,235,42
2019,piscataquis,sawlogs,MBF,Sugar Maple,239,93,379,42
2019,piscataquis,sawlogs,MBF,White Birch,133,54,262,24
2019,piscataquis,sawlogs,MBF,White Pine,140,32,228,52
2019,piscataquis,sawlogs,MBF,Yellow Birch,180,95,302,37
2019,piscataquis,veneer,MBF,Red/White Maple,722,425,899,8
2019,piscataquis,veneer,MBF,Sugar Maple,662,400,1362,23
2019,piscataquis,veneer,MBF,White Birch,637,250,921,22
2019,piscataquis,veneer,MBF,Yellow Birch,721,250,1107,36
2019,sagadahoc,boltwood,MBF,White Birch,71,45,100,5
2019,sagadahoc,pulpwood,ton,Aspen/Poplar,10,5,20,31
2019,sagadahoc,pulpwood,ton,Hemlock,4,1,8,114
2019,sagadahoc,pulpwood,ton,Mixed Hardwood,8,2,16,298
2019,sagadahoc,pulpwood,ton,Spruce & Fir,4,1,5,14
2019,sagadahoc,pulpwood,ton,White Pine,3,0.8,8,202
2019,sagadahoc,sawlogs,MBF,Ash,251,70,375,122
2019,sagadahoc,sawlogs,MBF,Aspen/Poplar,99,16,200,14
2019,sagadahoc,sawlogs,MBF,Beech,40,10,100,7
2019,sagadahoc,sawlogs,MBF,Hemlock,61,25,112,185
2019,sagadahoc,sawlogs,MBF,Red Oak,275,75,525,257
2019,sagadahoc,sawlogs,MBF,Red Pine,75,20,143,31
2019,sagadahoc,sawlogs,MBF,Red/White Maple,164,40,335,82
2019,sagadahoc,sawlogs,MBF,Spruce & Fir,107,50,185,99
2019,sagadahoc,sawlogs,MBF,Sugar Maple,248,60,490,99
2019,sagadahoc,sawlogs,MBF,White Birch,139,50,325,107
2019,sagadahoc,sawlogs,MBF,White Oak,119,40,370,55
2019,sagadahoc,sawlogs,MBF,White Pine,188,46,300,354
2019,sagadahoc,sawlogs,MBF,Yellow Birch,136,56,375,89
2019,sagadahoc,veneer,MBF,Ash,489,420,700,8
2019,sagadahoc,veneer,MBF,Red Oak,711,242,1150,160
2019,sagadahoc,veneer,MBF,Sugar Maple,637,280,1200,12
2019,sagadahoc,veneer,MBF,White Birch,604,400,813,14
2019,sagadahoc,veneer,MBF,White Oak,602,550,743,4
2019,sagadahoc,veneer,MBF,Yellow Birch,697,450,913,13
2019,somerset,boltwood,MBF,White Birch,141,85,215,15
2019,somerset,pulpwood,ton,Aspen/Poplar,9,5,18,30
2019,somerset,pulpwood,ton,Hemlock,4,2,9,24
2019,somerset,pulpwood,ton,Mixed Hardwood,9,3,18,99
2019,somerset,pulpwood,ton,Spruce & Fir,7,2,12,48
2019,somerset,pulpwood,ton,White Pine,4,1,8,42
2019,somerset,sawlogs,MBF,Ash,174,72,299,41
2019,somerset,sawlogs,MBF,Aspen/Poplar,111,50,135,14
2019,somerset,sawlogs,MBF,Cedar,152,78,175,8
2019,somerset,sawlogs,MBF,Hemlock,65,30,100,11
2019,somerset,sawlogs,MBF,Red Oak,249,100,335,18
2019,somerset,sawlogs,MBF,Red/White Maple,125,69,262,34
2019,somerset,sawlogs,MBF,Spruce & Fir,166,45,216,53
2019,somerset,sawlogs,MBF,Sugar Maple,256,102,435,38
2019,somerset,sawlogs,MBF,White Birch,146,80,236,36
2019,somerset,sawlogs,MBF,White Pine,147,70,290,61
2019,somerset,sawlogs,MBF,Yellow Birch,140,90,375,34
2019,somerset,veneer,MBF,Red Oak,798,350,1050,8
2019,somerset,veneer,MBF,Sugar Maple,707,450,1149,11
2019,somerset,veneer,MBF,White Birch,489,350,818,12
2019,somerset,veneer,MBF,Yellow Birch,615,400,691,7
2019,waldo,boltwood,MBF,White Birch,166,35,225,24
2019,waldo,pulpwood,ton,Aspen/Poplar,10,5,14,20
2019,waldo,pulpwood,ton,Hemlock,5,1,8,46
2019,waldo,pulpwood,ton,Mixed Hardwood,7,2,17,220
2019,waldo,pulpwood,ton,Spruce & Fir,6,1,13,50
2019,waldo,pulpwood,ton,White Pine,3,1,8,99
2019,waldo,sawlogs,MBF,Ash,189,100,366,85
2019,waldo,sawlogs,MBF,Aspen/Poplar,82,75,160,23
2019,waldo,sawlogs,MBF,Hemlock,59,25,114,90
2019,waldo,sawlogs,MBF,Red Oak,231,75,443,119
2019,waldo,sawlogs,MBF,Red Pine,46,40,100,5
2019,waldo,sawlogs,MBF,Red/White Maple,157,48,305,80
2019,waldo,sawlogs,MBF,Spruce & Fir,111,50,200,129
2019,waldo,sawlogs,MBF,Sugar Maple,206,100,442,47
2019,waldo,sawlogs,MBF,White Birch,157,50,366,85
2019,waldo,sawlogs,MBF,White Oak,264,60,325,5
2019,waldo,sawlogs,MBF,White Pine,157,50,300,232
2019,waldo,sawlogs,MBF,Yellow Birch,159,90,275,42
2019,waldo,veneer,MBF,Ash,352,298,470,5
2019,waldo,veneer,MBF,Red Oak,539,245,1150,68
2019,waldo,veneer,MBF,Red/White Maple,487,400,540,4
2019,waldo,veneer,MBF,Sugar Maple,439,255,1080,17
2019,waldo,veneer,MBF,White Birch,504,300,795,11
2019,waldo,veneer,MBF,Yellow Birch,445,345,720,7
2019,washington,pulpwood,ton,Aspen/Poplar,11,8,12,4
2019,washington,pulpwood,ton,Hemlock,6,2,9,12
2019,washington,pulpwood,ton,Mixed Hardwood,11,4,12,40
2019,washington,pulpwood,ton,Spruce & Fir,7,2,10,36
2019,washington,pulpwood,ton,White Pine,2,1,5,4
2019,washington,sawlogs,MBF,Hemlock,57,40,95,9
2019,washington,sawlogs,MBF,Red/White Maple,120,110,175,4
2019,washington,sawlogs,MBF,Spruce & Fir,86,45,184,12
2019,washington,sawlogs,MBF,Sugar Maple,200,200,200,4
2019,washington,sawlogs,MBF,White Birch,137,110,185,5
2019,washington,sawlogs,MBF,White Pine,126,75,222,12
2019,washington,sawlogs,MBF,Yellow Birch,191,158,200,6
2019,york,boltwood,MBF,White Birch,71,45,100,5
2019,york,pulpwood,ton,Aspen/Poplar,10,5,20,31
2019,york,pulpwood,ton,Hemlock,4,1,8,114
2019,york,pulpwood,ton,Mixed Hardwood,8,2,16,298
2019,york,pulpwood,ton,Spruce & Fir,4,1,5,14
2019,york,pulpwood,ton,White Pine,3,0.8,8,202
2019,york,sawlogs,MBF,Ash,251,70,375,122
2019,york,sawlogs,MBF,Aspen/Poplar,99,16,200,14
2019,york,sawlogs,MBF,Beech,40,10,100,7
2019,york,sawlogs,MBF,Hemlock,61,25,112,185
2019,york,sawlogs,MBF,Red Oak,275,75,525,257
2019,york,sawlogs,MBF,Red Pine,75,20,143,31
2019,york,sawlogs,MBF,Red/White Maple,164,40,335,82
2019,york,sawlogs,MBF,Spruce & Fir,107,50,185,99
2019,york,sawlogs,MBF,Sugar Maple,248,60,490,99
2019,york,sawlogs,MBF,White Birch,139,50,325,107
2019,york,sawlogs,MBF,White Oak,119,40,370,55
2019,york,sawlogs,MBF,White Pine,188,46,300,354
2019,york,sawlogs,MBF,Yellow Birch,136,56,375,89
2019,york,veneer,MBF,Ash,489,420,700,8
2019,york,veneer,MBF,Red Oak,711,242,1150,160
2019,york,veneer,MBF,Sugar Maple,637,280,1200,12
2019,york,veneer,MBF,White Birch,604,400,813,14
2019,york,veneer,MBF,White Oak,602,550,743,4
2019,york,veneer,MBF,Yellow Birch,697,450,913,13
2020,androscoggin,pulpwood,ton,Aspen/Poplar,9,4,15,19
2020,androscoggin,pulpwood,ton,Hemlock,3,0.5,8,135
2020,androscoggin,pulpwood,ton,Mixed Hardwood,6,3,13,225
2020,androscoggin,pulpwood,ton,Spruce & Fir,4,2,4,6
2020,androscoggin,pulpwood,ton,White Pine,3,1,7,124
2020,androscoggin,sawlogs,MBF,Ash,174,80,347,93
2020,androscoggin,sawlogs,MBF,Aspen/Poplar,72,42,215,8
2020,androscoggin,sawlogs,MBF,Beech,144,10,256,13
2020,androscoggin,sawlogs,MBF,Hemlock,61,25,120,146
2020,androscoggin,sawlogs,MBF,Red Oak,262,100,480,200
2020,androscoggin,sawlogs,MBF,Red Pine,37,20,80,25
2020,androscoggin,sawlogs,MBF,Red/White Maple,167,50,330,86
2020,androscoggin,sawlogs,MBF,Spruce & Fir,107,48,185,80
2020,androscoggin,sawlogs,MBF,Sugar Maple,167,75,390,65
2020,androscoggin,sawlogs,MBF,White Birch,144,50,280,80
2020,androscoggin,sawlogs,MBF,White Oak,153,50,315,34
2020,androscoggin,sawlogs,MBF,White Pine,185,66,250,284
2020,androscoggin,sawlogs,MBF,Yellow Birch,138,55,315,61
2020,androscoggin,veneer,MBF,Red Oak,802,250,1275,122
2020,androscoggin,veneer,MBF,Red/White Maple,535,250,1230,7
2020,androscoggin,veneer,MBF,Sugar Maple,933,850,1230,5
2020,androscoggin,veneer,MBF,White Birch,568,365,795,8
2020,androscoggin,veneer,MBF,Yellow Birch,668,550,1076,8
2020,aroostook,boltwood,MBF,White Birch,139,50,298,16
2020,aroostook,pulpwood,ton,Aspen/Poplar,12,3,19,75
2020,aroostook,pulpwood,ton,Cedar,16,6,20,15
2020,aroostook,pulpwood,ton,Hemlock,4,4,5,6
2020,aroostook,pulpwood,ton,Mixed Hardwood,9,2,16,88
2020,aroostook,pulpwood,ton,Spruce & Fir,7,2,15,47
2020,aroostook,sawlogs,MBF,Ash,179,100,296,31
2020,aroostook,sawlogs,MBF,Cedar,108,33,175,61
2020,aroostook,sawlogs,MBF,Hemlock,74,45,96,7
2020,aroostook,sawlogs,MBF,Red/White Maple,79,50,275,40
2020,aroostook,sawlogs,MBF,Spruce & Fir,109,48,190,57
2020,aroostook,sawlogs,MBF,Sugar Maple,187,100,421,51
2020,aroostook,sawlogs,MBF,White Birch,207,110,271,24
2020,aroostook,sawlogs,MBF,White Pine,156,66,197,19
2020,aroostook,sawlogs,MBF,Yellow Birch,149,71,331,35
2020,aroostook,veneer,MBF,Red/White Maple,713,500,1252,4
2020,aroostook,veneer,MBF,Sugar Maple,948,325,1569,45
2020,aroostook,veneer,MBF,White Birch,755,250,1050,27
2020,aroostook,veneer,MBF,Yellow Birch,914,250,1238,36
2020,cumberland,pulpwood,ton,Aspen/Poplar,9,4,15,19
2020,cumberland,pulpwood,ton,Hemlock,3,0.5,8,135
2020,cumberland,pulpwood,ton,Mixed Hardwood,6,3,13,225
2020,cumberland,pulpwood,ton,Spruce & Fir,4,2,4,6
2020,cumberland,pulpwood,ton,White Pine,3,1,7,124
2020,cumberland,sawlogs,MBF,Ash,174,80,347,93
2020,cumberland,sawlogs,MBF,Aspen/Poplar,72,42,215,8
2020,cumberland,sawlogs,MBF,Beech,144,10,256,13
2020,cumberland,sawlogs,MBF,Hemlock,61,25,120,146
2020,cumberland,sawlogs,MBF,Red Oak,262,100,480,200
2020,cumberland,sawlogs,MBF,Red Pine,37,20,80,25
2020,cumberland,sawlogs,MBF,Red/White Maple,167,50,330,86
2020,cumberland,sawlogs,MBF,Spruce & Fir,107,48,185,80
2020,cumberland,sawlogs,MBF,Sugar Maple,167,75,390,65
2020,cumberland,sawlogs,MBF,White Birch,144,50,280,80
2020,cumberland,sawlogs,MBF,White Oak,153,50,315,34
2020,cumberland,sawlogs,MBF,White Pine,185,66,250,284
2020,cumberland,sawlogs,MBF,Yellow Birch,138,55,315,61
2020,cumberland,veneer,MBF,Red Oak,802,250,1275,122
2020,cumberland,veneer,MBF,Red/White Maple,535,250,1230,7
2020,cumberland,veneer,MBF,Sugar Maple,933,850,1230,5
2020,cumberland,veneer,MBF,White Birch,568,365,795,8
2020,cumberland,veneer,MBF,Yellow Birch,668,550,1076,8
2020,franklin,boltwood,MBF,White Birch,177,72,265,14
2020,franklin,boltwood,MBF,Yellow Birch,122,93,154,4
2020,franklin,pulpwood,ton,Aspen/Poplar,11,7,16,30
2020,franklin,pulpwood,ton,Hemlock,4,1,8,35
2020,franklin,pulpwood,ton,Mixed Hardwood,8,4,16,85
2020,franklin,pulpwood,ton,Spruce & Fir,4,1,10,42
2020,franklin,pulpwood,ton,White Pine,4,1,8,30
2020,franklin,sawlogs,MBF,Ash,183,75,300,39
2020,franklin,sawlogs,MBF,Aspen/Poplar,123,70,175,11
2020,franklin,sawlogs,MBF,Hemlock,64,30,105,17
2020,franklin,sawlogs,MBF,Red Oak,233,113,325,27
2020,franklin,sawlogs,MBF,Red/White Maple,132,50,240,52
2020,franklin,sawlogs,MBF,Spruce & Fir,118,50,190,41
2020,franklin,sawlogs,MBF,Sugar Maple,244,75,400,39
2020,franklin,sawlogs,MBF,White Birch,181,50,315,49
2020,franklin,sawlogs,MBF,White Pine,147,80,250,53
2020,franklin,sawlogs,MBF,Yellow Birch,190,50,300,38
2020,franklin,veneer,MBF,Ash,350,300,538,4
2020,franklin,veneer,MBF,Red Oak,567,213,856,12
2020,franklin,veneer,MBF,Sugar Maple,731,419,1234,16
2020,franklin,veneer,MBF,White Birch,527,224,690,21
2020,franklin,veneer,MBF,Yellow Birch,779,300,999,12
2020,hancock,boltwood,MBF,White Birch,154,86,187,13
2020,hancock,pulpwood,ton,Aspen/Poplar,9,4,12,6
2020,hancock,pulpwood,ton,Cedar,5,4,18,4
2020,hancock,pulpwood,ton,Hemlock,2,1,4,5
2020,hancock,pulpwood,ton,Mixed Hardwood,8,3,14,26
2020,hancock,pulpwood,ton,Spruce & Fir,4,1,12,30
2020,hancock,pulpwood,ton,White Pine,3,1,3,7
2020,hancock,sawlogs,MBF,Ash,115,72,175,9
2020,hancock,sawlogs,MBF,Cedar,91,33,120,6
2020,hancock,sawlogs,MBF,Hemlock,66,50,75,10
2020,hancock,sawlogs,MBF,Red Oak,196,113,425,11
2020,hancock,sawlogs,MBF,Red/White Maple,110,100,165,10
2020,hancock,sawlogs,MBF,Spruce & Fir,95,55,135,11
2020,hancock,sawlogs,MBF,Sugar Maple,209,150,225,8
2020,hancock,sawlogs,MBF,White Birch,239,75,300,9
2020,hancock,sawlogs,MBF,White Pine,158,100,208,31
2020,hancock,sawlogs,MBF,Yellow Birch,136,75,200,9
2020,hancock,veneer,MBF,Red Oak,493,400,784,7
2020,hancock,veneer,MBF,Yellow Birch,721,513,805,4
2020,kennebec,boltwood,MBF,White Birch,168,68,257,12
2020,kennebec,pulpwood,ton,Aspen/Poplar,8,5,14,21
2020,kennebec,pulpwood,ton,Hemlock,3,1,8,56
2020,kennebec,pulpwood,ton,Mixed Hardwood,7,3,15,168
2020,kennebec,pulpwood,ton,Spruce & Fir,5,1,12,45
2020,kennebec,pulpwood,ton,White Pine,3,1,8,67
2020,kennebec,sawlogs,MBF,Ash,170,75,318,73
2020,kennebec,sawlogs,MBF,Aspen/Poplar,121,30,245,16
2020,kennebec,sawlogs,MBF,Beech,106,50,200,5
2020,kennebec,sawlogs,MBF,Hemlock,55,25,110,79
2020,kennebec,sawlogs,MBF,Red Oak,241,100,426,102
2020,kennebec,sawlogs,MBF,Red/White Maple,156,50,328,64
2020,kennebec,sawlogs,MBF,Spruce & Fir,86,45,160,86
2020,kennebec,sawlogs,MBF,Sugar Maple,281,100,431,51
2020,kennebec,sawlogs,MBF,White Birch,161,50,320,66
2020,kennebec,sawlogs,MBF,White Oak,186,70,235,11
2020,kennebec,sawlogs,MBF,White Pine,146,75,250,175
2020,kennebec,sawlogs,MBF,Yellow Birch,145,50,300,36
2020,kennebec,veneer,MBF,Red Oak,568,200,1160,59
